speed;service;flavour;review
10;10;10;Gerçekten pideler mükemmeldi künefe ayrı bi güzel emeginize elinize sağlık çok memnun kaldım lezzet hanlı şark sofrasındadır! Mükemmel.
10;10;10;Gayet lezzetliydi, restoran siptaişler ile çok ilgili, sadece biraz soguk geldi, bu sorun da çözülebilirse mükemmel..
10;10;10;Güzeldi teşekkürler.
9;9;10;Sipariş ettiğim lahmacunlar güzeldi.. Hızlı teslimat yapıldı ve lezzeti de gayet iyiydi.
10;10;10;Adana dürüm süper di.. Elinize sağlık..
8;10;10;Basarili isletme. Fiyat/lezzet orani iyi. Telefonla arayip feedback bile aldilar. İkram ve lezzet guzeldi. Cuma gunu olmasindan dolayi olabilir biraz gecikti ogle vakti. Elinize saglik.
10;10;10;Her şey çok iyiydi tam fiyat performans siparişi oldu benim için.
10;10;9;Tek sıkıntısı çok acı olması lütfen acı furumunu ekleyin adana çok acı.
10;10;10;Muhteşem.
10;10;10;Emeğinize sağlık. Herşey çok iyiydi.
10;10;10;Gerçekten lezzetli ve hızlı gönderim teşekkür ederim.
8;9;9;Biraz geç geldi ama olsun herşey harikaydı elinize sağlık.
7;1;1;Yedigimiz en kotu adana durum du sanırım midemiz bozuldu.
10;10;8;Normalde çok memnun kalarak sipariş veriyorum bu sefer ciğer şiş in büyüklüğünden ve fazla pişmiş olmasından pek memnun kalmadım. Ama genel olarak iyiydi ellerinize sağlık.
10;10;10;Başarılı.
10;10;10;Ilk siparişimizdeki memnuniyetimizi sizlerede bu yolla iletmek istedik emeğinize sağlık.. Kesinlikle tavsiye ederim.
10;10;10;Süper ötesi diger sucuklar gibi baharat yemiyorsun cırtır cıtır ekmegi pişmiş domatesi mükemmel lezzet teşekürler.
6;10;10;Salatananın tadı biraz tuhaf geldi onun dısında ki adana mükemmeldi.
10;10;7;Her şey lezzetliydi fakat kanatlar çok az pişmişti.
9;10;10;Adana dürümü beğendik, bu karlı havada bizi aç bırakmadıkları için kuryelere teşekkür ederiz.
10;8;9;Tavuklar çok güzeldi, pilav azdı çok hızlı geldi.
1;1;1;Adana dürümü hiç begenmedik.
10;10;10;Adana dürüm efsane.
10;10;10;Başarılarınızın devamını dilerim. Gösterdiğiniz güler yüz ve ilgi ellinizin lezzetine işlemiş.
10;10;10;Cok lezzetli teşekkürler.
10;10;10;Bir adanalı olarak ilk defa adana lezzeti aldım elinize saglık.
10;10;10;Şiddetle tavsiye ediyorum çok güzeldi ellerineze saglık.
10;10;10;Elinize saglik tşkler...
10;10;10;Ellerinize saglık ilk defa spariş verdim gerçekten çok lezzetli ve sıcak geldi bozmadan devam ederseniz sürekli sizdeyiz.
9;7;10;Malesef porsiyonlar doyurucu değil. Bunun dışında suppper.
10;10;10;Elinize saglik.
10;6;6;Hıza hiçbir şey diyemem gerçekten tebrik ediyorum çok iyi fakat lezzet bu defa bizi üzdü ve gelen mezeler de çok yetersizdi. Yine de teşekkürler kolay gelsin.
10;10;10;Sıcak ve çok güzel geldi tşk ederim.
10;10;10;Ciddi anlamda kötü yorum yapanlara şaşırdım bu lezzet tartışılmaz elinize emeğinize sağlık bu şekilde devam.
10;10;10;Çok lezzetli elinize saglik.
9;7;9;Beğenerek sipariş verdiğimiz bir yer ancak yiyecekler soğumuş olarak geliyor. Getiren arkadaşların sıcak tutan taşıma çantaları var mı yok mu merak ettim. Bin bir emekle geliyorlar sonra ellerinde torbalarla teslimat yapıyorlar, belki de binalara çıkarken yanlarına almıyorlar.
10;10;10;Bu fiyata bu kalite helal olsun on numaraydı herşey.
10;10;10;Gerçekten emeğinize sağlık et yediğimiz anlaşılıyor katkisizdi belli teşekkür ederim.
10;10;10;Elinize sağlık cok güzel titiz bir insanım yemek konusunda özellikle puanlamalara dikkat ederim baktığım zamanda gayet güzel yapan arkadaşa tşk ederim numaranızı bulamadım yerinize gelmek istiyorum iyi yaksamlar.
10;10;10;Süper elinize saglık.
10;10;1;Hamur ve içi sebze dolu adana durum yedim sağolun.
10;10;10;Bende bir restoran işletmecisi olarak söylüyorum herşey gerçekten herşey güzeldi ve lezzetliydi özenli ve kaliteli bir servis gönderildi hızı iyiydi hızlı geldi bana göre bi tık porsiyonu kücük geldi ama doyurucu bundan dolayıda hiç bir işletmeden puan kırılmaz emeği keçen herkezin eline sağlık.
8;9;9;Porsiyonlar biraz daha büyük olsaydı.
10;7;7;Sıcak ve hızlı şekilde geldi ancak ortalama, fark yaratacak kadar değil.
10;10;10;Gerçekten güzeldi adana.
10;8;9;20-3 dakika içinde geldi hızı gayet iyiydi lezzetinde gçze çarpan bir kusuru yok gayet güzel servis konusunda daha iyi olabilirdi.
10;10;10;İyi.
10;10;10;Kusursuz yemin ediyorum.
10;9;9;Hız en önemlisi dönerler çok hızlı geliyor ızgara biraz yavaş turşu biber yok problem benim için.
9;8;8;Valla beğenmedik açıkcası.
10;10;10;Efsane.
5;3;8;Tavuk döner porsiyon sipariş ettim gelen ürün bu. Önceden de sipariş verdiğimiz bir yerdi yazık olmuş.
5;10;5;15 döner aldık insan 1 paket acı biber koyar çiğköfte ikram tesekkürler.
10;10;7;İçindeki kıla rağmen güzeldi sağolun varolun kolay gelsin ( sakal 90) tahminen 27 li yaşlarda hayırlı işler.
10;10;8;Hava şartlarından dolayı getirdikleri için kuruye arkaşa teşekkür ederim bu yüzden puan kirmadm ama dürüm her zamanki gibi güzel değildi lavası yanık geldi.
9;9;9;Tşk.
10;10;10;Yemekler süper arkadaşlar tavsiye ederim.. Çok hızlı teslimat...
8;4;7;Özellikle siparişte kaşığı belirtmeme rağmen koymamışlar çorbayı neyle içmemizi bekliyorlar bilmiyorum. Her siparişte birşey eksik çıkıyor.
10;10;10;İşini hakkıyla, kaliteli yapan insanlara hayranım. Siz de öylesiniz işletme olarak. Sevgiler :).
9;9;9;Çok lezzetli.
5;3;6;4 tane soylememe ragmen servis geç geldi ketcap mayonez aci biber hicbiri yoktu peçete ve tuzdan başka yaninda birşey yoktu posette.
10;4;10;Lezzetli ve hızlı ama notlara asla dikkat edilmiyor.
10;10;10;Sıcak ve çok çabuk geldi lezzeti harika ilginize teşekkür ederim herkese tavsiye ederim hem lezzet hem kesenize uygun.
1;1;1;Malzemesi çok azdı, biber bile koymamışlar içine. Ve soğuk geldi.
1;1;1;Servis kötüydü ve yemek soğuk geldi.
10;10;10;Anlayışlılar yalnışlıkla siparişi farklı hiç adrese göndermeme rağmen hiçbir şey söylemediler ve dürümün servisi harikaydı.
9;9;10;Gayet guzel ellerinize saglik.
10;5;10;Notlara dikkat edilmiyor.
10;10;10;Karışık ızgara söyledim. Bir sürü ikramla geldi porsiyonu boldu kısılmamış bir şeyden. Elinize sağlık böyle devam çok memnun kaldım.
10;10;10;Herşey fazlasıyla güzel.
10;10;10;Her zamanki gibi harikaydi.
10;10;10;Yaaa yok böyle bir şey bu aşk bu birliktelik hep sürecek bence. Biz iki kişilik kanat anca yeter dedik üç kişi bitiremedik yanında neler neler göndermişler sizi tebrik ediyorum hep böyle başarılı olmanızı temenni ediyorum. Elinize kolunuza sağlık şefim benim.
1;1;1;Sipariş notu dikkate alınmamış, soğansız işaretlediğimiz halde soğanı doldurmuşlar. Sipariş tam 58 dakikada geldi. Dönerler buz gibiydi ısıtmak zorunda kaldık. Ödemeyi kart ile seçmemize rağmen, gelen kurye bir türlü kart ile ödeme almayı beceremedi. Nakit istedi nakit vermek zorunda kaldım.
10;10;10;Teşekkürler elinize sağlık.
10;10;10;Herşey gayet güzeldi.
10;10;10;Tavuklu pilav harika idi tavuk suyu cok guzeldi servis cok cabuk geldi restoranta ilgisi dolayisi ile tesekkur ederim.
1;1;1;Ekmek getirmiyorlar.
1;1;1;Siparşim yanlış gelmişti pilavda çok kötüydü.
10;10;10;Güzel di.
10;10;9;Servis hızlı tavuk pilav lezzetliydi.
10;8;8;Porsiyonları biraz küçük geldi.
9;9;6;Pilav et güzeldi. Çorba bozuktu döktük.
10;10;10;Harika bir yemekti. Çok güzel ilgilendiler ellerine sağlık.
10;10;10;Adada yemek yiyebiliceğiniz tek yer.
9;9;9;Gerçekten lezzetli tavuk ve pilavı var. Hızlı servis ve yanına koydukları bol acı turşu efsane. Ellerinize sağlık.
10;10;10;Kavurmalı pilav ve hamburger söyledim lezzetli baya çok beğendim, patates kızartmasıda çıtır iyi ve sıcak geldi yemekler ayrıca teşekkür ediyorum.
10;10;10;Şantiyede calisiyoruz birde bizi düşünüp ekmek yollamı�� helal olsun lezzet harika.
10;8;10;İki ayran demiştik ama bir ayran geldi. Ama hız ve lezzet gayet güzeldi. Ellerinize sağlık.
10;10;3;Pilav lezzetli ama soğuktu. Tavuk suyu çorbadan sadece sıcak su tadı aldım, üzdü.
10;10;10;Tekirdag köftenin de pilavi da cok beğendim bu lezzete fiyatlarda uygun ev köftesini tavsiye ederim.
10;10;10;Sushi guzeldi.
10;10;10;Biraz tuz oranı fazla olsada harikaydı, hediye için teşekkürler.
10;10;10;Her şey çok güzeldi, noodle, çin böreği, sushi. Ellerinize sağlık!
10;10;10;Çok lezzetli.. Tavsiye ediyorum.
10;10;9;Soya sosu çok fazlaydı noodle ama güzeldi.
1;9;6;1:30 for delivery is too long especially for cold food. Also fish did not look very fresh.
6;6;1;Belki bize denk geldi ama, double sake, ying yangda ve philedelphia rollda somona rastlayamadik. Dragonlar... Rollarin tamami pirincten ibaretti. Emege ve nimete saygimiz sonsuz, ancak, gerekceniz yogunluk dahi olsa, bu kalitede gonderilen sushi hicbir fiyati haketmiyor.
9;9;10;Çok beğendim elinize sağlık gerçekten başarılı tavsiye ediyorum :).
10;10;10;Uzak doğu mutfağına hakim biri olarak söyleyebileceğim tek şey yemekler inanılmaz lezzetli ve doyurucuydu. Ellerinize sağlık. Karides cipsi hediyeniz için de çok çok teşekkürler.
10;10;10;Sushiler 10 numara 10 10 10.
10;10;10;İlk defa denedim gerçekten çok lezzetli. Çalışanlar çok güzel ilgileniyorlar bütün ekibi tebrik ediyorum. Herkese tavsiye ediyorum.
10;10;10;F/p inanılmaz.
10;10;10;Çok güzel ve ozenliydi lezzet hız ve kurye arkadaşlar da ayrıca teşekkürler.
10;10;10;Sizden ayrı bir hayat düşünemiyorum :).
10;10;10;Çok iyi.
8;9;9;Corba cok basarili.
10;10;10;Paketleme servis lezzet güzel cok beğendik.
10;10;10;Fazla iyisiniz.
10;10;10;Hepsi çok lezzetliydi.
10;10;10;Karides cipsi için teşekkürler:).
10;10;10;Bazı restaurantlar vardır vazgeçilmez. Siz de benim vazgeçilmezimsiniz.
10;10;10;Lezzetli ve hızlıydı.
10;10;7;Ikram karides cipsi icin tesekkurler ancak maki sushilerin icinde biraz az balik vardi ve cok lezzetli degildi.
10;10;10;Çok çok lezzetliydi noodle ve sushi, hediye için de teşekkürler.
10;10;10;Yüzümdeki tebessüme engel olamıyorum. Mükemmelsiniz.
8;6;8;Sosu daha çok olabilirdi. Ayrıca sosların birer tanesini zaten vermeniz gerekirken sizde hepsi parayla. Sebzeler de azdı bence.
10;10;10;Tek kelimeyle mükemmel kalite iyi ezber bozan lezzet.
10;9;9;Guzel tesekkurler.
10;10;10;Elinize sağlık lütfen bu lezzeti bozmayın.
10;9;7;Cheesburger ile normal burger arasinda fark goremedim lezzet iyiydi ama biraz fark olmali ozellimle peynir kısmında.
10;10;10;Tadı tam istediğim gibi olmuştu siparişte tam zamanında geldi herkesin ellerine sağlık kolay gelsin...
10;10;10;Başarılı.
10;10;10;Eyiydi.
10;10;10;Ellerinize sağlık.
9;9;9;Herzamanki gibi çok iyiydi.
10;10;10;Güel.
7;5;8;Teşekkürler, sıcak geldi ve lezzetliydii.
8;10;10;Herşey güzel ve sıcaktı özellikle burger efsaneydi sadece biraz geç geldi ama yoğunluğa bağlıyorum ama artık yeni favorim burgercim oldu çok kalite kokuyor.
9;9;9;Sos tarafını biraz azaltabiliriz, onun dısında lezzetli bir hamburger.
10;10;10;Her şey çok güzeldii :) jelibonlar için ayrıca teşekkür ederiz (:.
10;10;10;Son zamanlarda yediğim en güzel hamburger ve patates kızartmasıydı teşekkürler.
10;10;10;Her seferinde farklı bir lezzet deniyorum süper tavsiye ederm elinize sağlık.
10;10;10;Son zamanlarda yediğim en iyi hamburger diyebilirim. Patates kızartmaları kırk yıllık burgercılere taş çıkarıcak derecede güzel. İki kez sipariş verdim ikisinde de aşırı hızlı geldi. İkram için de ayrıca teşekkürler.
10;10;10;Mahallemize hoşgeldiniz hayırlı olsun.
10;10;10;Belirtlilen sürede geldi. Başka burgerlerini yemiştim çok lezzetliydi ama cheseburgerleri efsane.
10;10;10;Paketlemesi müthişti, sıcak geldi. Jelibon hediyeniz için de teşekkür ederim.
10;8;3;Patatesler çok tuzlu, ekmeğin arasına köfteyi koyup göndermişsiniz. Geliştirmeniz gerekiyor.
10;10;7;Herşey çok iyi ama şu tuz olayını nasıl çözeceksiniz bilmiyorum :) bedava mı geliyor usta mı çok tuzlu seviyor bilemedim :) köfteyi çözseniz patatesi tuza yatırmış gönderiyorsunuz :).
9;8;4;Hız servis ve kuryeden herhangi bir şikayetim yok. Fakat lezzet için malesef aynı şeyi söyleyemeyeceğiz. Bugüne kadar farklı yerlerden ev yapımı hamburger çok yedik aralarında en kötüsü idi. Yenilmeyecek kadar kötü değil fakat bir daha tercih edilecek bir lezzet değil. Çok daha lezzetli yapanlar var :(.
10;10;8;Çok lezzetliydi ve hızlı geldi. Barbekü sos koymalarını rica etmiştim, yapmışlar. Herkese tavsiye ederim.
10;10;10;Sıcak hızlı ve lezzetli.
10;10;10;Çok ama çok güzeldi sadece tuz oranına biraz daha dikkat edilirse biraz tuzluydu. Jelibon hediyeniz paketin özeni resmen yüzümü güldürdü. Çok teşekkür ederim. Emeğinize sağlık.
10;10;10;Ellerinize sağlık, sıcak ve lezzetliydi.
10;10;9;Her şey çok güzeldi özellikle o patatesler harikaydııı.
10;10;10;Farklı lezzetlerinizden denemek istedik. Çok güzeldi, ellerinize sağlık.
5;6;8;Lezzeti güzeldi fakat içindeki sos biraz fazla tuzluydu ve soğuk geldi.
10;10;10;Pizza denilince aklınıza gelecek olarak tam da bu beykozda yediğim en güzel pizza diyebilirim çabuk ve sıcak geldi lezzet olarak harika ısrarla tavsiye ederim.
1;1;1;Soğan halkasi soyledim odemesini de yaptım ama gelmedi. Ürünler sıcak isterim çok soğuk geldipatates kızartması çok beklemiş neredeyse bayat.
10;10;10;Please wear gloves to avoid eating your fingers (perfect).
8;8;10;Lezzeti bir harikaydı.
10;10;10;Her zaman en iyisi pizza mix box.
10;10;10;Böyle bi lezzet olamaz.
10;10;10;Çok güzeldi teşekkür ederim.
10;10;10;İlk defa soyledim hem kısa sürede geldi hemde lezzetliydi, yapanın ve getirenin eline sağlık.
10;10;10;Hızlı ve sıcacık geldi pizzalar ellerinize sağlık bundan sonra pizzada tercihim sizsiniz :)).
8;5;10;Islak mendille peçete olsa çok süper.
10;10;10;Baya iyi.
6;1;1;65 liraya aç kaldım arkadaş! Büyük pizzanın boyutu orta boy pizza kadardı. Birde nugget ları yakmasaydınız daha iyi olurdu.
10;10;10;Hem hızlı getiriyor hem lezzetli hem bol malzemeli gercekten cok guzel pizza kötü yorum yapanların nedenini anlayamadım 50 kez yedim bi kusur goremedim.
10;10;10;Super tesekkurler.
10;10;10;Hayatımda bu kadar lezetli bir pizza yemedim alın aldırın pişman olmazsınız o kadar sıcak geldiki dokunamıyordum herşeyi mükkemmer kuryesine varana kadar gayet güler yüzlü parayı sonuna kadar hakeden bir firma çok teşekkür ederim bu kadar lezzetli pizzanız için.
10;10;10;Harikaydı teşekkür ederiz.
10;10;10;Bu kadar güzel bir lezzeti nasıl daha önceden keşfedemedim şaşırıyorum kendime harikaydı daha mükemmeli olamazdı efsaneydiiii :)).
10;10;10;Harikasınız gümüşsuyuna 26 dk da sıcak geldi. Duble pizza aldik harbiden dubleydi ve suflenize bayıldık.
10;10;10;Güzel tat.
10;10;10;Süper pizza arıyorsanız doğru yerdesiniz. Dumanı üzerinde, mis gibi pizza geldi. Tek bir önerim olacak sebzeli pizza için ekstra malzeme ekleme seçeneği yoktu, eklenirse süper olur.
10;10;10;Gerek malzeme olsun gerekse peyniri olsun gayet güzeldi gün içinde 2 kere sipariş verdim. Ustanın eline sağlık fiyatları diğer pizzacilwr ile ayni ama lezzeti daha guzel.
10;10;10;Yapıyorsunuz bu işi.
10;10;10;Pizza isini hakkiyla yerine getiriyorlar.
10;10;10;Bircok değişik firmadan da pizza yedim ama samimiyetimle söylüyorum size kimseye kesinlikle aldırış etmeyin bence doğru yoldasınız her lokmada pizza yemenin malzeme bolluğu harikaydı ellerinize sağlık.
10;10;5;Her zaman sipariş verdiğim beğenerek yediğim bir yer ilk defs pizza hamur geldi yiyemedim 1 kaç dilimden sonra çöpe attım.
1;1;1;5 gün önce 42, 90a yediğim pizzayı bugün sözde 25 indirim ile 47, 93tl ye satıyorlar. Yalandan indirimi geçtim birde bindirim yapıyorlar. İyi ki güzel pizza yapıyorsunuz dedik. Hemen bozun kendinizi...
10;10;10;Daha ne kadar iyi olabilir ki ellerinize saglik harikaydi.
10;10;10;Arkadaşlar elinize kolunuza sağlık. Hamurun üstünde ki malzeme istediğim kıvamda ve eşit sekilde dağıtılmış her ısırıkta tam lezzet. Sıcaklık derecesi gayet yerinde geldiböyle devam etmenizi rica eder, kısa sürede çok iyi işler cikarttiğinizi dile getirmek isterim. Sufle mükemmeldi.
10;10;10;Elinize sağlık peynir ve malzemel dağılımı on numara olmuş yapıyorsunuz bu isi hakkini veriyorsunuz. Kolay gelsin.
10;10;10;Cidden konuşmamız gerek bu kadar sıcak getirmenize imkan yok.
10;10;10;Harikaa her şeyi.
9;10;7;Kadife kek olan pastalarından almıştık çok güzeldi fakat standart kremalı olanını pek sevmedik.
10;10;8;Tahinli profiterol yerine çikolatalı gönderilmesi dışında güzeldi.
10;10;10;Üst düzey.
10;10;10;Online sipariş çok daha önce olmalıydı. Konak pastanesi yıllardır taze ve güvenilir servisleri ile bu konuda tek favorimiz. Teşekkürler.
10;10;10;Hiç bir zaman pişman olmadım. Bu alışverişte de pişman olmadım. Emek, ilgi ve lezzet harika.
10;10;10;Yılların değişmez lezzeti. Konaktan başka yerden pasta hiç almıyoruz. Çok çok lezzetli tavsiye edilir.
10;10;10;Doğum günü için pasta sipariş ettik, taptazeydi ve çok lezzetliydi ellerinize sağlık tekrar tercih edilir teşekkürler.
10;10;10;Bask chesecake efsane.
10;10;10;Böylesi lezzetli pasta ne ürünü çok az mekanda bulunur bence listenin başında da konak gelir.
10;10;10;Mükemmeldi.
10;10;10;Tarifsiz bir lezzet tebrik ederim elinize sağlık.
10;10;10;Teşekkürler.
8;8;1;Bayat olması dışında bir problem yoktu. Keşke arayıp başka bir pasta önerebilselerdi sevinirdim. Bir de muzlu isteyip fındıklı göndermeleri ayrı bir olaydı.
7;7;3;Çok şaşırtıcı bir biçimde gelen tatlılar bayattı. Normalde cok severek aldıgımız tatlı bu sefer bayat geldi.
1;1;1;Keşküllerinde ekşi bir tat vardı ve çok cıvıktı. Sipariş belirtilen sürede gelmedi.
10;10;10;Daha önce pelitden sipariş ederdik pelit de neymiş ilk kez denedik muhteşemdi ellerinize sağlık.
